fund_a,fund_b,shared_managers
874170846,204046036,1
874170846,205404353,2
874170846,222842846,1
874170846,231539454,1
874170846,231695009,1
874170846,231695529,1
874170846,231744831,1
874170846,232063262,1
874170846,232220475,1
874170846,232362216,1
874170846,232510674,1
874170846,232610181,1
874170846,232687798,1
874170846,232971010,1
874170846,237404857,1
874170846,251659394,1
874170846,251675849,1
874170846,251792083,1
874170846,251851827,1
874170846,263892463,2
874170846,272493878,1
874170846,310646123,2
874170846,331097329,1
874170846,352121147,1
874170846,412038882,1
874170846,430902269,1
874170846,462819181,2
874170846,470899236,2
874170846,474222697,2
874170846,474749384,2
874170846,510342132,1
874170846,510467698,1
874170846,541527978,1
874170846,582644728,2
874170846,820538459,1
874170846,830376638,1
874170846,844034514,2
874170846,870575504,1
874170846,880099795,2
880099795,111992329,1
880099795,204046036,1
880099795,205404353,2
880099795,222842846,1
880099795,231539454,1
880099795,231695009,1
880099795,231695529,1
880099795,231744831,1
880099795,232063262,1
880099795,232220475,1
880099795,232362216,1
880099795,232510674,1
880099795,232610181,1
880099795,232687798,1
880099795,232971010,1
880099795,237404857,1
880099795,251659394,1
880099795,251675849,1
880099795,251792083,1
880099795,251851827,1
880099795,263892463,2
880099795,272493878,1
880099795,310646123,2
880099795,331097329,1
880099795,352121147,1
880099795,412038882,1
880099795,430902269,1
880099795,431828281,1
880099795,431862603,1
880099795,462819181,2
880099795,470899236,2
880099795,474222697,2
880099795,474749384,3
880099795,510342132,1
880099795,510467698,1
880099795,541527978,1
880099795,582644728,2
880099795,820538459,1
880099795,830376638,1
880099795,844034514,2
880099795,870575504,1
880099795,874170846,2
911006438,133063500,1
911006438,270093845,1
911006438,440663509,1
911006438,60465530,1
911151039,201897663,1
911151039,20329382,1
911151039,204707579,1
911151039,231729679,1
911151039,232290246,1
911151039,263166327,1
911151039,472467773,1
911151039,571192153,1
911151039,741695800,1
911151039,814170527,1
911151039,814981134,1
911151039,820962487,1
911151039,831334174,1
911151039,870520406,1
911854749,146075575,1
911854749,452653391,1
911854749,473297412,1
911854749,473372642,1
911854749,520591656,1
911854749,521250028,1
911854749,521341890,1
911854749,521811971,1
911854749,540698135,1
911854749,752694563,1
911854749,850615121,1
911854749,860436017,1
911854749,941732792,1
911858530,263757892,1
911858530,270242450,1
911858530,412168248,1
911858530,560754594,1
911858530,810560289,1
911858530,811466836,1
911858530,822482495,1
911858530,943339062,1
911858530,956101110,1
911879291,410754368,1
911879291,822551854,1
912056925,240795620,1
912056925,260455770,1
912056925,270371488,1
912056925,431118328,1
912056925,560928892,1
912056925,581640184,1
912056925,591173286,1
912056925,680121468,1
912056925,834225264,1
912056925,943340518,1
920114113,231695529,1
920114113,260328929,1
920114113,465766063,1
920114113,750972825,1
920114113,760151437,1
920114113,850247111,1
923046645,132742395,2
923046645,134233377,2
923046645,141881132,2
923046645,161490676,1
923046645,203880413,1
923046645,205702117,1
923046645,205989542,1
923046645,208250290,1
923046645,208538333,2
923046645,221296609,1
923046645,260610707,1
923046645,260846505,2
923046645,270061167,1
923046645,271883111,1
923046645,300284495,2
923046645,314159950,2
923046645,340778636,1
923046645,352257489,1
923046645,362495346,1
923046645,362989662,1
923046645,381067560,1
923046645,421105676,2
923046645,42510895,1
923046645,431118328,1
923046645,451273930,2
923046645,452653391,2
923046645,453506561,1
923046645,455240671,1
923046645,462436774,1
923046645,463485489,1
923046645,472150172,2
923046645,520563938,1
923046645,562401998,1
923046645,611145339,2
923046645,680661238,1
923046645,710653502,3
923046645,760475815,1
923046645,813040678,1
923046645,822265990,2
923046645,832783957,1
923046645,842795435,1
923046645,853070386,1
923046645,942537238,2
923046645,952976080,1
923046645,953077405,2
931049977,112593090,1
931049977,20329382,1
931049977,208175031,1
931049977,232351964,1
931049977,232453088,1
931049977,330326013,1
931049977,390362010,1
931049977,541108079,1
931049977,823615975,1
931049977,854270873,1
931049977,943270968,1
932392556,860004538,1
940382325,113580024,1
940382325,310536640,1
940382325,42103585,1
940382325,521447069,1
940382325,530204701,1
940382325,951642398,1
941369591,203198788,1
941369591,204707579,1
941369591,464075013,1
941369591,470390618,1
941369591,471811024,1
941369591,752627778,1
941369591,821512790,1
941369591,821700385,1
941732792,146075575,1
941732792,473297412,1
941732792,473372642,1
941732792,520591656,1
941732792,521250028,1
941732792,521341890,1
941732792,521811971,1
941732792,540698135,1
941732792,860436017,1
941732792,911854749,1
942537238,132742395,2
942537238,134233377,2
942537238,141881132,1
942537238,161490676,1
942537238,203880413,1
942537238,205702117,1
942537238,205989542,1
942537238,208250290,1
942537238,208538333,1
942537238,221296609,1
942537238,260610707,1
942537238,260846505,1
942537238,270061167,1
942537238,271883111,1
942537238,300284495,1
942537238,314159950,2
942537238,340778636,1
942537238,352257489,1
942537238,362495346,1
942537238,362989662,1
942537238,381067560,1
942537238,421105676,1
942537238,42510895,1
942537238,431118328,1
942537238,451273930,1
942537238,452653391,2
942537238,453506561,1
942537238,455240671,1
942537238,462436774,1
942537238,463485489,1
942537238,472150172,2
942537238,520563938,1
942537238,541639685,1
942537238,562401998,1
942537238,611145339,1
942537238,680661238,1
942537238,710653502,2
942537238,760475815,1
942537238,813040678,1
942537238,822265990,1
942537238,832783957,1
942537238,842795435,1
942537238,853070386,1
942537238,923046645,2
942537238,952976080,1
942537238,953077405,1
943270968,112593090,1
943270968,20329382,1
943270968,208175031,1
943270968,232351964,1
943270968,232453088,1
943270968,330326013,1
943270968,390362010,1
943270968,541108079,1
943270968,823615975,1
943270968,854270873,1
943270968,931049977,1
943339062,263757892,1
943339062,270242450,1
943339062,412168248,1
943339062,560754594,1
943339062,810560289,1
943339062,811466836,1
943339062,822482495,1
943339062,911858530,1
943339062,956101110,1
943340518,240795620,1
943340518,260455770,1
943340518,270371488,1
943340518,362989662,1
943340518,431118328,1
943340518,540698135,1
943340518,560928892,1
943340518,581640184,1
943340518,591173286,1
943340518,680121468,2
943340518,834225264,1
943340518,912056925,1
951642398,113580024,1
951642398,310536640,1
951642398,42103585,1
951642398,521447069,1
951642398,530204701,1
951642398,60646829,1
951642398,872007795,1
951642398,940382325,1
951879075,161535313,1
951879075,204353669,1
951879075,208758429,1
951879075,223337602,1
951879075,264773205,2
951879075,264833015,1
951879075,30415090,1
951879075,311581466,1
951879075,320464445,1
951879075,351597954,1
951879075,411892770,2
951879075,460406130,2
951879075,463235190,1
951879075,465174246,1
951879075,472402229,1
951879075,473326478,1
951879075,541189694,2
951879075,541926760,1
951879075,611756067,2
951879075,731602134,1
951879075,743257322,2
951879075,822005387,2
951879075,822701953,1
951879075,823865728,1
951879075,854372477,1
952976080,132742395,1
952976080,134233377,1
952976080,141881132,1
952976080,161490676,1
952976080,203880413,1
952976080,205702117,1
952976080,205989542,1
952976080,208250290,1
952976080,208538333,1
952976080,221296609,1
952976080,260610707,1
952976080,260846505,1
952976080,270061167,1
952976080,271883111,1
952976080,300284495,1
952976080,314159950,1
952976080,340778636,1
952976080,352257489,1
952976080,362989662,1
952976080,364742361,1
952976080,381067560,1
952976080,42104149,1
952976080,421105676,1
952976080,42510895,1
952976080,42869823,1
952976080,451273930,1
952976080,452653391,1
952976080,453506561,1
952976080,455240671,1
952976080,462436774,1
952976080,463485489,1
952976080,472150172,1
952976080,520563938,1
952976080,562401998,1
952976080,611145339,1
952976080,680661238,1
952976080,710653502,1
952976080,760475815,1
952976080,813040678,1
952976080,822265990,1
952976080,832783957,1
952976080,842795435,1
952976080,853070386,1
952976080,923046645,1
952976080,942537238,1
952976080,953077405,1
953077405,132742395,1
953077405,134233377,1
953077405,141881132,2
953077405,161490676,1
953077405,203880413,1
953077405,205702117,1
953077405,205989542,1
953077405,208250290,1
953077405,208538333,2
953077405,221296609,1
953077405,260610707,1
953077405,260846505,2
953077405,270061167,1
953077405,271883111,1
953077405,300284495,3
953077405,314159950,1
953077405,340778636,1
953077405,352257489,1
953077405,362989662,1
953077405,381067560,1
953077405,421105676,2
953077405,42510895,1
953077405,43287088,1
953077405,451273930,2
953077405,452653391,1
953077405,453506561,1
953077405,455240671,1
953077405,462436774,1
953077405,463485489,1
953077405,472150172,1
953077405,520563938,1
953077405,562401998,1
953077405,611145339,2
953077405,680661238,1
953077405,710653502,2
953077405,760475815,1
953077405,813040678,1
953077405,822265990,2
953077405,832783957,1
953077405,842795435,1
953077405,853070386,1
953077405,923046645,2
953077405,942537238,1
953077405,952976080,1
954049363,112845313,1
954049363,113521426,1
954049363,132621497,1
954049363,132922204,1
954049363,203160292,1
954049363,20377419,1
954049363,20478308,1
954049363,20482717,1
954049363,20681934,1
954049363,208066203,1
954049363,231311874,1
954049363,260071475,1
954049363,264086627,1
954049363,264656792,1
954049363,271521006,1
954049363,320539100,1
954049363,341406066,1
954049363,362762678,1
954049363,421206172,1
954049363,42726691,1
954049363,43481758,1
954049363,440663509,1
954049363,455586030,1
954049363,472817157,2
954049363,473599330,1
954049363,473768464,1
954049363,520482550,1
954049363,521563984,1
954049363,522206266,1
954049363,541145723,1
954049363,550917836,1
954049363,561216391,1
954049363,562537962,1
954049363,581984495,1
954049363,60726489,1
954049363,650367984,1
954049363,650540100,1
954049363,742995593,1
954049363,752372684,1
954049363,752694563,1
954049363,752770316,1
954049363,752875180,1
954049363,800324447,1
954049363,813881290,1
954049363,821459401,1
954049363,823563982,1
954049363,831254672,1
954049363,832809084,1
954049363,850106941,1
954049363,850615121,1
954049363,850892816,1
954049363,853324939,1
954049363,872007795,1
954049363,990113530,1
954049363,991972777,1
956101110,263757892,1
956101110,270242450,1
956101110,412168248,1
956101110,560754594,1
956101110,810560289,1
956101110,811466836,1
956101110,822482495,1
956101110,911858530,1
956101110,943339062,1
990113530,112845313,1
990113530,113521426,1
990113530,132621497,1
990113530,132922204,1
990113530,203160292,1
990113530,20377419,1
990113530,20478308,1
990113530,20482717,1
990113530,20681934,1
990113530,208066203,1
990113530,231311874,1
990113530,260071475,1
990113530,264086627,1
990113530,264656792,1
990113530,271521006,2
990113530,320539100,1
990113530,341406066,1
990113530,362762678,2
990113530,421206172,1
990113530,42726691,1
990113530,43481758,1
990113530,440663509,1
990113530,455586030,1
990113530,472817157,1
990113530,473599330,1
990113530,473768464,1
990113530,520482550,1
990113530,521563984,1
990113530,522206266,1
990113530,541145723,1
990113530,550917836,1
990113530,560754594,1
990113530,561216391,1
990113530,562537962,1
990113530,581984495,1
990113530,60726489,1
990113530,650367984,1
990113530,650540100,1
990113530,742995593,1
990113530,752372684,1
990113530,752694563,1
990113530,752875180,1
990113530,800324447,1
990113530,813881290,1
990113530,821459401,1
990113530,823563982,1
990113530,831254672,1
990113530,832809084,1
990113530,850106941,1
990113530,850615121,1
990113530,850892816,1
990113530,853324939,1
990113530,872007795,1
990113530,954049363,1
990113530,991972777,1
991972777,112845313,1
991972777,113521426,1
991972777,132621497,1
991972777,132922204,1
991972777,203160292,1
991972777,20377419,1
991972777,20478308,1
991972777,20482717,1
991972777,20681934,1
991972777,208066203,1
991972777,231311874,1
991972777,260071475,1
991972777,264086627,1
991972777,264656792,1
991972777,271521006,1
991972777,320539100,1
991972777,341406066,1
991972777,362762678,1
991972777,421206172,1
991972777,42726691,1
991972777,43481758,1
991972777,440663509,1
991972777,455586030,1
991972777,472817157,1
991972777,473599330,1
